scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0059797.png,674.8170542032817,268.0932032039816,523.6388910490706,276.49199004588223,581.3805505871373,376.227583793452,589.7793374290379,516.9072633952874,133.09530290069205,520.0568084610001,363.0120926977214,523.2063535267127
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0083891.png,202.3852943463721,341.582588070612,70.10440158643746,325.8348627420484,118.397425927366,440.2683334629442,589.7793374290379,520.0568084610001,126.79621276926662,523.2063535267127,353.56345750058324,523.2063535267127
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0128562.png,663.2687222956683,306.93759234777195,529.9379811804961,335.28349793918653,593.9787308499883,441.31818181818176,590.8291857842755,514.8075666848122,127.84606112450416,526.3558985924255,360.9123959872462,521.1066568162377
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0135037.png,459.59814137957846,353.13091997822534,322.0680068434559,339.4828913601368,361.9622443424838,438.168636752469,592.9288824947507,520.0568084610001,123.64666770355387,526.3558985924255,355.6631542110583,520.0568084610001
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0138477.png,448.0498094719651,341.582588070612,270.62543743681465,327.9345594525235,355.6631542110583,440.2683334629442,603.4273660471265,521.1066568162377,132.04545454545445,522.1565051714753,357.7628509215335,521.1066568162377
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0151159.png,200.28559763589695,352.08107162298774,64.85515981024957,319.53577261062287,121.54697099307872,446.5674235943696,588.7294890738004,516.9072633952874,129.9457578349793,522.1565051714751,358.8126992767711,517.9571117505249
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0316624.png,208.6843844777976,354.18076833346294,65.90500816548712,351.0312232677502,116.29772921689084,445.5175752391321,589.779337429038,516.9072633952874,125.74636441402902,521.1066568162377,353.56345750058324,520.0568084610001
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0383977.png,667.4681157166186,334.23364958394893,533.0875262462088,330.03425616299864,593.9787308499883,437.1187883972314,590.8291857842755,517.9571117505249,128.89590947974176,526.3558985924255,353.56345750058324,519.0069601057625
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0419572.png,659.069328874718,319.5357726106228,525.7385877595458,316.3862275449101,590.8291857842755,410.872579516292,585.5799440080876,521.1066568162377,129.9457578349793,523.2063535267127,361.9622443424838,517.9571117505249
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0430623.png,661.1690255851931,331.08410451823624,528.8881328252585,328.98440780776104,590.8291857842755,431.8695466210436,595.0285792052258,520.0568084610001,129.9457578349793,519.0069601057625,358.8126992767711,521.1066568162377
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0608393.png,680.0662959794696,313.23668247919744,539.3866163776343,314.286530834435,592.9288824947507,411.9224278715296,593.9787308499883,515.8574150400498,132.0454545454545,521.1066568162377,358.8126992767711,517.9571117505249
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img0984209.png,464.8473831557664,368.878645306789,317.86861342250563,322.6853176763356,353.56345750058324,440.2683334629442,590.8291857842755,516.9072633952874,130.9956061902169,526.3558985924255,357.7628509215335,515.8574150400498
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1081608.png,210.78408118827275,351.0312232677502,66.95485652072472,340.5327397153744,120.49712263784112,441.31818181818176,587.6796407185628,513.7577183295746,128.89590947974176,521.1066568162377,366.1616377634341,517.9571117505249
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1150102.png,216.03332296446064,333.1838012287114,65.90500816548712,304.8378956372968,127.84606112450416,416.1218212924799,590.8291857842755,519.0069601057625,124.69651605879142,522.1565051714751,361.9622443424838,517.9571117505249
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1246236.png,406.055875262462,330.03425616299864,269.57558908157705,336.33334629442413,322.0680068434559,451.81666537055753,592.9288824947507,514.8075666848122,125.74636441402902,520.0568084610001,360.9123959872462,522.1565051714751
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1293434.png,695.8140213080333,322.6853176763356,547.7854032195349,316.3862275449101,599.2279726261762,415.0719729372424,589.7793374290379,515.8574150400498,134.1451512559297,516.9072633952874,366.1616377634341,516.9072633952874
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1334677.png,216.03332296446064,360.4798584648884,92.15121704642657,304.8378956372968,126.79621276926662,423.470759779143,588.7294890738004,516.9072633952874,129.9457578349793,525.306050237188,360.9123959872462,522.1565051714751
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1368297.png,211.8339295435103,323.7351660315732,64.85515981024957,320.58562096586047,137.2946963216424,414.0221245820048,591.8790341395131,520.0568084610001,129.9457578349793,527.405746947663,359.8625476320086,521.1066568162377
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img1811087.png,193.9865075044715,342.6324364258496,50.15728283692352,339.4828913601368,128.89590947974176,433.9692433315188,596.0784275604634,513.7577183295746,130.9956061902169,517.9571117505249,361.9622443424838,523.2063535267127
labeled-data,PMA41 2021_12_15_09_34_36 Cam2,img2238658.png,,,,,,,592.9288824947507,516.9072633952874,133.09530290069205,520.0568084610001,363.0120926977214,525.306050237188
