scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0314046.png,314.71906835679283,289.09017030873315,161.44120849210665,325.8348627420484,286.3731627653783,414.0221245820048,604.4772144023641,504.3090831324364,140.44424138735508,511.6580216190994,377.7099696710475,505.358931487674
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0334026.png,437.5513259195893,303.7880472820592,280.0740726339528,316.3862275449101,374.5604246053347,406.67318609534175,603.4273660471265,502.20938642196126,143.59378645306782,506.40877984291154,373.5105762500972,503.2592347771988
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0498398.png,235.98044171397464,320.58562096586047,100.55000388832718,270.19289991445675,132.0454545454545,378.3272805039272,604.4772144023641,504.3090831324364,142.54393809783028,509.5583249086243,379.80966638152256,506.40877984291154
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0615723.png,691.614627887083,291.1898670192083,542.536161443347,294.33941208492104,602.3775176918889,389.8756124115405,602.3775176918889,503.2592347771988,148.8430282292557,510.6081732638619,378.7598180262851,508.5084765533867
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0798468.png,,,,,,,603.4273660471265,504.3090831324364,144.64363480830542,510.6081732638619,376.6601213158099,510.6081732638619
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img0871679.png,497.3926821681312,309.0372890582471,352.51360914534564,284.89077688778286,391.357998289136,397.2245508982036,605.5270627576016,507.45862819814914,142.54393809783028,508.5084765533867,375.6102729605723,506.40877984291154
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img1049617.png,673.7672058480441,319.53577261062287,536.2370713119216,314.286530834435,605.5270627576016,421.3710630686678,603.4273660471265,502.20938642196126,146.74333151878056,511.6580216190994,378.7598180262851,509.5583249086243
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img1220900.png,682.1659926899447,314.286530834435,540.4364647328719,309.0372890582471,597.128275915701,416.1218212924799,598.1781242709386,504.3090831324364,144.64363480830542,510.6081732638619,376.6601213158099,506.40877984291154
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img1552545.png,698.963566373746,294.33941208492104,547.7854032195349,280.6913834668325,600.2778209814137,388.8257640563029,602.3775176918889,508.5084765533867,148.8430282292557,509.5583249086243,380.85951473676016,508.5084765533867
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img1892307.png,228.6315032273115,337.38319464966173,87.95182362547627,315.3363791896726,137.2946963216424,424.52060813438055,605.5270627576016,503.2592347771988,146.74333151878056,514.8075666848122,372.4607278948596,507.45862819814914
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2125516.png,,,,,,,,,144.64363480830542,513.7577183295746,,
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2187595.png,439.6510226300645,302.73819892682167,304.22058480441706,317.4360759001477,367.2114861186717,410.872579516292,611.8261528890271,508.5084765533867,149.8928765844933,510.6081732638619,375.6102729605723,505.358931487674
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2213931.png,688.4650828213702,312.18683412395984,541.4863130881095,306.93759234777195,598.1781242709386,408.7728828058169,600.2778209814137,506.40877984291154,141.49408974259268,508.5084765533867,376.6601213158099,509.5583249086243
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2372887.png,,,223.38226145112367,121.11443347072088,,,602.3775176918889,503.2592347771988,144.64363480830542,503.2592347771988,380.85951473676016,504.3090831324364
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2567194.png,432.30208414340143,299.5886538611089,,,330.4667936853565,358.3801617544132,607.6267594680768,501.15953806672366,147.7931798740181,507.45862819814914,372.4607278948596,507.45862819814914
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2745517.png,214.98347460922304,325.8348627420484,87.95182362547627,284.89077688778286,118.397425927366,405.62333774010415,605.5270627576016,504.3090831324364,149.8928765844933,510.6081732638619,378.7598180262851,507.45862819814914
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2790552.png,,,,,,,604.4772144023641,496.96014464577337,146.74333151878056,506.40877984291154,376.6601213158099,506.40877984291154
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2830587.png,,,,,,,604.4772144023641,504.3090831324364,147.7931798740181,506.40877984291154,375.6102729605723,506.40877984291154
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img2987877.png,,,,,,,605.5270627576016,501.15953806672366,143.59378645306782,500.1096897114861,373.5105762500972,503.2592347771988
labeled-data,PMA41 2022_02_23_09_28_37 Cam2,img3010468.png,303.17073644917946,437.1187883972314,,,,,608.6766078233144,503.2592347771988,,,,
