scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0041869.png,443.8504160510148,405.62333774010415,334.6661871063068,401.42394431915386,371.410879539622,458.115755501983,527.8382844700209,502.20938642196126,231.7810482930243,496.96014464577337,376.6601213158099,505.358931487674
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0155271.png,367.2114861186717,397.2245508982036,,,281.1239209891904,399.3242476086787,527.8382844700209,507.45862819814914,229.6813515825491,493.8105995800606,380.85951473676016,505.358931487674
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0362026.png,187.6874173730461,222.94972392876585,,,119.4472742826036,145.26094564118512,524.6887394043082,503.2592347771988,230.7311999377867,500.1096897114861,380.85951473676016,503.2592347771988
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0398263.png,293.7221012520413,404.5734893848666,,,226.5318065168364,445.5175752391321,525.7385877595458,504.3090831324364,220.23271638541087,494.8604479352982,378.7598180262851,501.15953806672366
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0408982.png,298.9713430282292,399.3242476086787,,,235.98044171397464,441.31818181818176,524.6887394043082,502.2093864219612,229.68135158254915,500.1096897114861,377.7099696710475,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0508511.png,,,466.94707986624144,410.872579516292,533.0875262462088,439.2184851077066,526.7884361147834,507.45862819814914,225.4819581615988,493.8105995800606,374.5604246053347,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0848574.png,406.055875262462,389.8756124115405,,,356.7130025662959,459.1656038572206,534.1373746014464,506.40877984291154,228.63150322731155,499.0598413562485,378.75981802628496,502.20938642196126
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0884940.png,358.8126992767711,429.7698499105685,,,277.9743759234776,446.5674235943696,528.8881328252585,506.40877984291154,224.43210980636127,502.20938642196126,378.7598180262851,507.45862819814914
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img0892197.png,,,485.8443502605179,403.52364102962906,539.3866163776343,451.81666537055753,530.9878295357337,506.40877984291154,226.5318065168364,495.91029629053577,375.6102729605723,507.45862819814914
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1010371.png,303.17073644917946,407.72303445057935,,,226.5318065168364,442.36803017341936,526.7884361147834,502.20938642196126,222.33241309588607,498.0099930010109,377.7099696710475,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1182890.png,301.0710397387044,408.7728828058169,,,229.6813515825491,439.2184851077066,527.8382844700209,501.15953806672366,224.43210980636127,496.96014464577337,380.85951473676016,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1600552.png,363.0120926977214,364.67925188583865,248.5786219768255,394.0750058324908,327.3172486196438,427.6701532000933,528.8881328252585,502.20938642196126,225.4819581615988,498.0099930010109,379.80966638152256,508.5084765533867
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1710529.png,338.86558052725707,408.7728828058169,,,250.6783186873007,428.7200015553309,525.7385877595458,505.358931487674,229.6813515825491,496.96014464577337,377.7099696710475,505.358931487674
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1771868.png,,,435.45162920911423,420.3212147134302,506.8413173652695,446.5674235943696,533.0875262462088,501.15953806672366,225.4819581615988,494.8604479352982,378.7598180262851,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1943777.png,298.9713430282292,415.0719729372424,,,229.6813515825491,441.31818181818176,523.6388910490706,508.5084765533867,220.23271638541087,496.96014464577337,382.95921144723536,506.40877984291154
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1979468.png,,,471.14647328719184,399.3242476086787,520.4893459833579,444.46772688389456,528.8881328252585,506.40877984291154,229.6813515825491,492.760751224823,378.7598180262851,503.2592347771988
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img1998585.png,,,479.5452601290924,400.37409596391626,529.9379811804961,450.76681701532,525.7385877595458,506.40877984291154,227.58165487207395,498.0099930010109,377.7099696710475,507.45862819814914
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img2004627.png,294.7719496072789,404.5734893848666,,,233.88074500349944,436.0689400419938,532.0376778909713,507.45862819814914,226.5318065168364,499.0598413562485,378.7598180262851,509.5583249086243
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img2213102.png,365.1117894081965,364.67925188583865,266.4260440158644,393.0251574772533,328.3670969748813,432.9193949762812,530.9878295357337,502.20938642196126,226.5318065168364,493.8105995800606,376.6601213158099,502.20938642196126
labeled-data,PMA36 2021_09_16_09_31_58 Cam1,img2640210.png,432.30208414340143,398.2743992534412,322.0680068434559,399.3242476086787,368.2613344739093,456.0160587915079,529.9379811804961,502.20938642196126,224.43210980636127,499.0598413562485,375.6102729605723,503.2592347771988
