scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA17_2020-11-27-090123 Cam2,img015354.png,,,897.2273349405087,546.4588614977838,1060.280449490629,668.2801539777588,1039.6645384555563,791.9756201881951,304.9884361147832,840.7041371801852,676.0748347460923,825.710747336496
labeled-data,PMA17_2020-11-27-090123 Cam2,img019395.png,,,,,1067.7771444124735,662.6576327863754,1039.6645384555563,795.7239676491174,312.4851310366279,844.4524846411075,679.8231822070146,825.710747336496
labeled-data,PMA17_2020-11-27-090123 Cam2,img027826.png,419.3130336729138,563.3264250719342,,,273.1274826969436,745.1212769266663,1035.9161909946342,795.7239676491174,295.6175674624775,835.0816159888018,691.0682245897814,823.8365736060348
labeled-data,PMA17_2020-11-27-090123 Cam2,img028530.png,413.6905124815303,568.9489462633177,,,273.1274826969436,743.2471031962051,1041.5387121860176,795.7239676491174,303.11426238432205,833.2074422583405,691.0682245897814,825.710747336496
labeled-data,PMA17_2020-11-27-090123 Cam2,img028575.png,,,929.0882883583482,538.9621665759391,1026.5453223423283,696.3927599346762,1043.412885916479,795.7239676491174,318.1076522280114,846.3266583715687,679.8231822070146,827.5849210669571
labeled-data,PMA17_2020-11-27-090123 Cam2,img033374.png,379.9553853332295,568.9489462633177,,,291.8692200015552,743.2471031962051,1039.6645384555563,795.7239676491174,299.3659149233998,838.829963449724,676.0748347460923,818.2140524146513
labeled-data,PMA17_2020-11-27-090123 Cam2,img043143.png,,,944.0816782020376,553.9555564196284,1058.4062757601682,692.6444124737538,1039.6645384555563,791.9756201881951,331.2268683412394,844.4524846411075,685.445703398398,823.8365736060348
labeled-data,PMA17_2020-11-27-090123 Cam2,img045963.png,1129.624877517692,512.7237343494829,923.4657671669648,522.0946030017888,1035.9161909946342,696.3927599346762,1039.6645384555563,799.4723151100397,303.11426238432205,833.2074422583405,685.445703398398,821.9623998755736
labeled-data,PMA17_2020-11-27-090123 Cam2,img046475.png,411.8163387510691,527.7171241931723,194.41218601757495,555.8297301500895,329.35269461077826,718.8828447002101,1037.7903647250955,801.3464888405009,312.4851310366279,838.829963449724,683.5715296679367,820.0882261451125
labeled-data,PMA17_2020-11-27-090123 Cam2,img047360.png,408.0679912901469,580.1939886460846,209.4055758612643,522.0946030017888,282.49835134924933,750.7437981180497,1049.0354071078625,793.8497939186564,312.4851310366279,836.9557897192628,683.5715296679367,827.5849210669571
labeled-data,PMA17_2020-11-27-090123 Cam2,img052903.png,,,,,,,1039.6645384555563,803.2206625709621,318.1076522280114,840.7041371801853,687.319877128859,823.8365736060348
labeled-data,PMA17_2020-11-27-090123 Cam2,img056645.png,,,,,,,,,,,,
labeled-data,PMA17_2020-11-27-090123 Cam2,img081045.png,809.1411696088343,540.8363403064003,563.6244109184228,531.4654716540945,672.32648728517,705.763628586982,1050.9095808383236,797.5981413795786,314.35930476708904,844.4524846411075,691.0682245897814,823.8365736060348
labeled-data,PMA17_2020-11-27-090123 Cam2,img087668.png,1124.0023563263085,501.478691966716,923.4657671669648,501.478691966716,1017.1744536900228,668.2801539777588,1030.2936698032509,788.2272727272727,321.8559996889337,835.0816159888018,676.0748347460923,816.3398786841901
labeled-data,PMA17_2020-11-27-090123 Cam2,img095409.png,408.0679912901469,567.0747725328565,228.14731316587583,544.5846877673226,271.25330896648245,733.8762345438993,1049.0354071078625,790.101446457734,318.1076522280114,835.0816159888018,679.8231822070146,820.0882261451125
labeled-data,PMA17_2020-11-27-090123 Cam2,img095882.png,,,,,,,1054.6579282992457,786.3530989968117,312.4851310366279,833.2074422583405,687.319877128859,812.5915312232678
labeled-data,PMA17_2020-11-27-090123 Cam2,img098032.png,1122.1281825958472,510.8495606190219,914.0948985146592,512.7237343494829,1041.5387121860176,683.2735438214481,1039.6645384555563,795.7239676491174,321.8559996889337,835.0816159888018,672.3264872851697,827.5849210669571
labeled-data,PMA17_2020-11-27-090123 Cam2,img102711.png,,,,,696.690745781165,709.5119760479042,1054.6579282992457,801.3464888405009,323.7301734193948,838.829963449724,668.5781398242476,827.5849210669571
labeled-data,PMA17_2020-11-27-090123 Cam2,img104640.png,807.2669958783732,493.9819970448714,584.2403219534955,507.10121315809954,694.8165720507037,694.5185862042151,1045.2870596469402,801.3464888405009,323.7301734193948,840.7041371801852,676.0748347460923,814.4657049537291
labeled-data,PMA17_2020-11-27-090123 Cam2,img112677.png,,,,,,,1037.7903647250955,801.3464888405009,331.2268683412394,831.3332685278795,677.9490084765533,816.3398786841901
