scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0192197.png,290.5725561863286,386.7260673458278,220.23271638541087,357.3303133991756,225.4819581615988,421.3710630686678,523.6388910490706,472.8136324753091,217.08317131969815,468.6142390543588,373.5105762500972,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0633297.png,292.6722528968037,387.7759157010654,,,232.83089664826184,429.7698499105685,522.5890426938331,474.9133291857843,221.28256474064847,471.7637841200715,375.6102729605723,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0675039.png,291.6224045415662,372.02819037250174,,,229.6813515825491,420.3212147134302,521.5391943385955,472.8136324753091,219.18286803017335,477.01302589625936,374.5604246053347,478.06287425149696
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0807312.png,313.66922000155523,348.93152655727505,265.3761956606268,405.62333774010415,521.5391943385955,473.8634808305467,220.23271638541087,471.7637841200715,375.6102729605723,480.16257096197216,,
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0815250.png,287.4230111206158,384.6263706353526,,,223.38226145112367,420.3212147134302,520.4893459833579,471.7637841200715,222.33241309588607,473.8634808305467,372.4607278948596,478.06287425149696
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img0881201.png,,,474.2960183529045,359.4300101096508,527.8382844700209,410.872579516292,522.5890426938331,477.01302589625936,224.4321098063612,470.71393576483393,368.2613344739093,477.01302589625936
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1073412.png,415.50451045960017,344.7321331363247,,,355.6631542110583,382.5266739248775,523.6388910490706,470.71393576483393,221.28256474064847,478.06287425149696,372.4607278948596,481.2124193172097
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1106094.png,445.9501127614899,390.9254607667781,378.7598180262851,420.3212147134302,519.4394976281203,475.9631775410218,219.18286803017335,472.8136324753091,369.3111828291468,475.9631775410218,,
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1119683.png,,,469.04677657671664,360.4798584648884,522.5890426938331,417.1716696477175,525.7385877595458,477.01302589625936,222.33241309588607,471.7637841200715,369.3111828291468,478.06287425149696
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1126519.png,274.82483085776494,368.878645306789,,,223.38226145112367,422.4209114239054,520.4893459833579,474.9133291857843,220.23271638541087,472.8136324753091,370.3610311843844,477.01302589625936
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1269565.png,553.0346449957228,383.5765222801151,471.14647328719184,390.9254607667781,519.4394976281203,429.7698499105685,522.5890426938331,473.8634808305467,222.33241309588607,471.7637841200715,370.3610311843844,481.2124193172097
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1366731.png,,,475.3458667081421,379.3771288591647,530.9878295357337,419.2713663581927,522.5890426938331,481.2124193172097,219.18286803017335,474.9133291857843,374.5604246053347,475.9631775410218
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1760334.png,556.1841900614355,377.2774321486896,472.1963216424293,374.1278870829768,509.9908624309821,423.470759779143,520.4893459833579,478.06287425149696,228.63150322731155,470.71393576483393,369.3111828291468,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1762819.png,276.92452756824014,368.878645306789,,,218.13301967493584,414.0221245820048,517.3398009176452,473.8634808305467,221.28256474064847,470.71393576483393,374.5604246053347,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1817249.png,287.4230111206158,387.7759157010654,,,228.63150322731155,414.0221245820048,521.5391943385955,475.9631775410218,218.13301967493575,473.8634808305467,377.7099696710475,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img1959644.png,549.88509993001,374.1278870829768,473.2461699976669,368.878645306789,521.5391943385955,415.0719729372424,524.6887394043082,475.9631775410218,223.38226145112367,469.6640874095964,373.5105762500972,475.9631775410218
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img2189339.png,555.1343417061979,368.878645306789,466.94707986624144,366.77894859631385,517.3398009176452,421.3710630686678,518.3896492728827,477.01302589625936,224.43210980636127,473.8634808305467,370.3610311843844,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img2795913.png,,,,,,,517.3398009176452,481.2124193172097,227.58165487207395,472.8136324753091,374.5604246053347,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img3025748.png,,,,,,,522.5890426938331,477.01302589625936,221.28256474064847,481.2124193172097,374.5604246053347,479.11272260673456
labeled-data,PMA41 2022_02_23_09_28_37 Cam1,img3085029.png,,,,,,,520.4893459833579,473.8634808305467,216.03332296446064,473.8634808305467,372.4607278948596,474.9133291857843
