scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img043057.png,161.50202193016565,320.8587370713119,,,,,516.8640251963607,490.0787386266428,76.8920211525002,475.1475620188195,300.85967026985,482.1154444358037
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img049847.png,,,400.40084765533874,354.7027373823781,478.04296601602,366.64767866863673,501.9328485885373,482.1154444358037,82.86449179562953,472.1613266972548,298.8688467221402,485.10167975736834
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img051052.png,390.44672991678993,290.9963838556653,270.9973170542034,287.01473676024574,,,540.753907768878,486.0970915312232,81.86908002177466,478.13379734038415,308.8229644606891,483.11085620965855
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img070593.png,,,498.94661326697263,321.8541488451668,563.6483785675405,411.4412084921067,507.9053192316666,486.0970915312232,80.87366824791974,477.1383855665292,296.87802317443044,483.11085620965855
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img080812.png,,,496.9557897192629,317.87250174974724,559.6667314721208,409.4503849443969,513.877789874796,493.06497394820747,91.82319776032352,470.170503149545,295.8826114005755,483.11085620965855
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img111784.png,,,,,,,510.8915545532313,485.10167975736834,78.88284470021,473.1567384711097,302.85049381755977,487.0925033050781
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img121698.png,168.4699043471499,323.84497239287657,,,,,518.8548487440705,487.0925033050781,73.90578583093554,473.1567384711097,298.8688467221402,479.129209114239
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img139536.png,,,489.9879073022786,387.5513259195894,565.6392021152501,415.4228555875262,513.877789874796,488.087915078933,81.86908002177466,475.1475620188195,295.8826114005755,484.1062679835135
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img159174.png,343.66237654561013,303.9367369157788,,,,,522.83649583949,487.0925033050781,78.88284470021,476.1429737926744,,
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img176054.png,,,501.9328485885373,383.5696788241698,,,,,91.82319776032352,480.1246208880939,306.83214091297936,489.0833268527879
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img181787.png,361.5797884749981,320.8587370713119,,,,,509.8961427793765,490.0787386266428,73.90578583093554,469.17509137569016,298.8688467221402,486.0970915312232
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img183739.png,379.4972004043861,332.80367835757056,250.09366980325075,292.98720740337507,295.8826114005755,443.2943852554631,516.8640251963607,494.0603857220624,80.87366824791974,470.170503149545,291.90096430515604,485.10167975736834
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img185927.png,159.51119838245592,319.86332529745704,,,60.96543277082202,395.5146201104285,518.8548487440705,489.0833268527879,82.86449179562953,471.1659149233999,300.85967026985,481.1200326619488
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img196091.png,364.5660237965628,308.91379578505325,,,,,509.8961427793765,488.087915078933,79.87825647406487,474.15215024496456,305.83672913912443,479.129209114239
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img202232.png,368.5476708919824,332.80367835757056,250.09366980325075,372.62014931176606,,,513.877789874796,487.0925033050781,83.8599035694844,475.1475620188195,303.8459055914147,483.11085620965855
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img213320.png,,,,,,,503.9236721362472,484.1062679835135,89.83237421261373,471.1659149233999,299.8642584959951,484.1062679835135
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img235646.png,,,480.0337895637298,377.5972081810405,,,512.8823781009412,487.0925033050781,88.83696243875886,473.1567384711097,297.87343494828536,479.129209114239
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img245643.png,407.368730072323,308.91379578505325,,,305.83672913912443,426.37238509993,514.8732016486508,489.0833268527879,80.87366824791974,471.1659149233999,297.87343494828536,487.0925033050781
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img264453.png,,,,,,,514.8732016486508,491.0741504004977,79.87825647406487,471.1659149233999,301.85508204370484,482.1154444358037
labeled-data,PMA36 Confidence Task-08092021163638 Cam2,img279632.png,143.58461000077767,308.91379578505325,,,66.93790341395135,405.46873784897736,513.877789874796,484.1062679835135,81.86908002177466,473.1567384711097,295.8826114005755,483.11085620965855
