scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img0074186.png,385.0589081577105,388.8257640563029,298.9713430282292,384.6263706353526,336.765883816782,450.76681701532,479.5452601290924,494.8604479352982,185.5877206625709,480.16257096197216,329.4169453301189,491.7109028695855
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img0236561.png,386.1087565129481,383.5765222801151,,,330.4667936853565,449.7169686600824,483.7446535500427,492.760751224823,183.48802395209577,479.11272260673456,327.3172486196438,488.5613578038728
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img0488442.png,250.6783186873007,386.7260673458278,,,192.93665914923395,418.2215180029551,480.59510848433,491.7109028695855,185.5877206625709,474.9133291857843,333.6163387510692,493.8105995800606
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img0618069.png,529.9379811804961,387.7759157010654,446.9999611167275,382.5266739248775,483.7446535500427,438.168636752469,483.7446535500427,489.6112061591104,188.7372657282836,479.11272260673456,329.4169453301189,490.6610545143479
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1040430.png,400.8066334862741,395.1248541877284,314.71906835679283,377.2774321486896,333.6163387510692,437.1187883972314,484.7945019052803,494.8604479352982,184.5378723073333,478.06287425149696,325.2175519091686,489.6112061591104
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1209238.png,518.3896492728827,391.9753091220157,441.7507193405396,394.0750058324908,481.6449568395676,446.5674235943696,479.5452601290924,490.6610545143479,179.28863053114543,475.9631775410218,331.5166420405941,485.41181273816005
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1322234.png,519.4394976281203,385.6762189905902,440.7008709853021,383.5765222801151,487.944046970993,435.0190916867563,482.6948051948051,490.6610545143479,183.48802395209577,479.11272260673456,333.6163387510692,493.8105995800606
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1336730.png,250.6783186873007,381.4768255696399,,,190.8369624387588,422.4209114239054,483.7446535500427,491.7109028695855,176.1390854654327,477.01302589625936,327.3172486196438,492.760751224823
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1374187.png,250.6783186873007,377.2774321486896,160.39136013686908,370.97834201726414,197.13605257018423,419.2713663581927,487.944046970993,494.8604479352982,183.48802395209577,479.11272260673456,333.6163387510692,490.6610545143479
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1387537.png,392.4078466443736,390.9254607667781,305.27043315965466,379.3771288591647,333.6163387510692,443.41787852865696,475.3458667081421,489.6112061591104,181.38832724162057,478.06287425149696,325.2175519091686,492.760751224823
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1510372.png,241.2296834901624,370.97834201726414,,,192.93665914923395,425.5704564896181,476.3957150633797,494.8604479352982,179.28863053114543,475.9631775410218,330.4667936853565,491.7109028695855
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1511730.png,245.4290769111128,381.4768255696399,162.49105684734425,369.92849366202654,189.7871140835212,424.52060813438055,479.5452601290924,489.6112061591104,179.28863053114543,477.01302589625936,330.4667936853565,485.41181273816005
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1792860.png,65.90500816548712,345.7819814915623,47.00773777121077,288.04032195349555,,,479.5452601290924,494.8604479352982,185.5877206625709,480.16257096197216,328.3670969748813,492.760751224823
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1860245.png,508.9410140757445,366.77894859631385,436.5014775643517,378.3272805039272,487.944046970993,428.7200015553309,483.7446535500427,495.91029629053577,186.6375690178085,483.3121160276849,330.4667936853565,493.8105995800606
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1908995.png,,,,,,,477.4455634186172,491.7109028695855,184.5378723073333,479.11272260673456,327.3172486196438,490.6610545143479
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1959169.png,251.7281670425382,373.0780387277393,162.49105684734425,368.878645306789,196.0862042149467,424.52060813438055,483.7446535500427,492.760751224823,185.5877206625709,478.06287425149696,329.4169453301189,489.6112061591104
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img1985480.png,245.4290769111128,391.9753091220157,167.7402986235321,385.6762189905902,189.7871140835212,432.9193949762812,482.6948051948051,492.760751224823,180.33847888638303,480.16257096197216,333.6163387510692,492.760751224823
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img2033887.png,246.4789252663503,388.8257640563029,163.54090520258177,373.0780387277393,196.0862042149467,428.7200015553309,483.7446535500427,496.96014464577337,183.48802395209577,478.06287425149696,332.5664903958317,494.8604479352982
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img2055253.png,235.98044171397464,370.97834201726414,,,180.33847888638303,428.7200015553309,478.4954117738548,495.91029629053577,176.1390854654327,481.2124193172097,333.6163387510692,490.6610545143479
labeled-data,PMA41 2021_12_15_09_34_36 Cam1,img2140333.png,226.5318065168364,377.2774321486896,,,171.9396920444824,420.3212147134302,477.4455634186172,494.8604479352982,182.43817559685817,481.2124193172097,331.5166420405941,491.7109028695855
