scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0045209.png,229.6813515825491,381.4768255696399,154.0922700054436,370.97834201726414,182.43817559685817,435.0190916867563,476.3957150633797,487.5115094486352,181.38832724162057,480.16257096197216,326.2674002644062,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0051856.png,487.944046970993,349.9813749125126,424.95314565673846,361.529706820126,476.3957150633797,422.4209114239054,473.2461699976669,489.6112061591104,181.38832724162057,472.8136324753091,325.2175519091686,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0095578.png,386.1087565129481,357.3303133991756,303.17073644917946,356.2804650439381,347.2643673691577,438.168636752469,478.4954117738548,486.4616610933976,178.2387821759079,471.7637841200715,333.6163387510692,485.41181273816005
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0102915.png,513.1404074966948,364.67925188583865,446.9999611167275,373.0780387277393,491.0935920367058,435.0190916867563,480.59510848433,490.6610545143479,180.33847888638303,474.9133291857843,330.4667936853565,488.5613578038728
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0242581.png,233.88074500349944,378.3272805039272,154.0922700054436,374.1278870829768,188.7372657282836,432.9193949762812,475.3458667081421,492.760751224823,182.43817559685817,473.8634808305467,328.3670969748813,484.3619643829225
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0284065.png,,,,,,,479.5452601290924,489.6112061591104,178.2387821759079,471.7637841200715,330.4667936853565,485.41181273816005
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0422065.png,380.85951473676016,351.0312232677502,293.7221012520413,353.13091997822534,351.46376079010804,419.2713663581927,477.4455634186172,487.5115094486352,180.33847888638303,473.8634808305467,331.5166420405941,484.3619643829225
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0691743.png,514.1902558519324,393.0251574772533,421.80360059102566,394.0750058324908,471.14647328719184,448.6671203048448,475.3458667081421,490.6610545143479,182.43817559685817,471.7637841200715,332.5664903958316,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img0881422.png,512.0905591414573,393.0251574772533,426.002994011976,390.9254607667781,472.1963216424293,449.7169686600824,472.1963216424293,486.4616610933976,175.08923711019514,471.7637841200715,325.2175519091686,485.41181273816005
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1203341.png,238.08013842444973,377.2774321486896,,,181.38832724162057,430.819698265806,474.2960183529045,488.5613578038728,177.1889338206703,473.8634808305467,326.2674002644062,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1322759.png,,,,,,,480.59510848433,490.6610545143479,179.28863053114543,472.8136324753091,327.3172486196438,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1451318.png,514.1902558519324,373.0780387277393,428.1026907224512,375.1777354382144,472.1963216424293,446.5674235943696,472.1963216424293,487.5115094486352,180.33847888638303,472.8136324753091,326.2674002644062,488.5613578038728
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1540872.png,384.00905980247296,385.6762189905902,296.8716463177541,377.2774321486896,334.6661871063068,444.46772688389456,476.3957150633797,484.3619643829225,177.1889338206703,471.7637841200715,323.1178551986934,484.3619643829225
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1845528.png,,,,,,,477.4455634186172,489.6112061591104,179.28863053114543,475.9631775410218,327.3172486196438,488.5613578038728
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img1921967.png,234.93059335873704,379.3771288591647,139.3943930321175,369.92849366202654,177.1889338206703,429.7698499105685,474.2960183529045,491.7109028695855,179.28863053114543,473.8634808305467,328.3670969748813,489.6112061591104
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img2061830.png,238.08013842444973,373.0780387277393,,,182.43817559685817,426.6203048448557,477.4455634186172,489.6112061591104,182.43817559685817,475.9631775410218,327.3172486196438,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img2215682.png,,,434.40178085387663,377.2774321486896,486.8941986157554,443.41787852865696,478.4954117738548,486.4616610933976,181.38832724162057,470.71393576483393,329.4169453301189,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img2274579.png,516.2899525624076,349.9813749125126,429.1525390776888,346.83182984679985,472.1963216424293,411.9224278715296,475.3458667081421,491.7109028695855,182.43817559685817,472.8136324753091,327.3172486196438,486.4616610933976
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img2306566.png,503.6917722995567,332.1339528734738,411.3051170386499,312.18683412395984,455.3987479586282,372.02819037250174,480.59510848433,487.5115094486352,180.33847888638303,472.8136324753091,326.2674002644062,489.6112061591104
labeled-data,PMA37 2022_01_05_10_12_11 Cam1,img2435661.png,,,,,,,482.6948051948051,492.7607512248232,179.28863053114543,475.9631775410218,329.416945330119,487.5115094486352
