scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA18_2020-12-06-122840 Cam2,img14638.png,1202.7176530056772,501.478691966716,1002.1810638463334,505.2270394276384,1109.0089664826191,685.1477175519093,1079.022186795241,829.4590947974182,344.3460844544676,818.2140524146513,706.0616144334707,825.710747336496
labeled-data,PMA18_2020-12-06-122840 Cam2,img17474.png,454.9223345516757,529.5912979236334,376.2070378723072,720.7570184306712,260.00826658371545,520.2204292713276,1077.1480130647797,820.0882261451125,338.7235632630841,818.2140524146513,722.9291780076211,827.5849210669571
labeled-data,PMA18_2020-12-06-122840 Cam2,img17925.png,1172.7308733182986,501.478691966716,968.4459366980326,544.5846877673226,1135.2473987090757,718.8828447002101,1071.5254918733965,818.2140524146513,338.7235632630841,820.0882261451125,698.564919511626,829.4590947974182
labeled-data,PMA18_2020-12-06-122840 Cam2,img19033.png,458.6706820125981,542.7105140368615,248.76322420094857,518.3462555408665,334.97521580216176,733.8762345438993,1090.2672291780077,823.8365736060348,344.3460844544676,821.9623998755736,704.1874407030094,825.710747336496
labeled-data,PMA18_2020-12-06-122840 Cam2,img20870.png,,,,,,,1122.1281825958472,829.4590947974182,346.22025818492864,823.8365736060348,715.4324830857764,829.4590947974182
labeled-data,PMA18_2020-12-06-122840 Cam2,img30736.png,443.6772921689088,578.3198149156234,,,295.6175674624775,692.6444124737538,1073.3996656038576,816.3398786841901,348.0944319153898,833.2074422583405,707.9357881639318,827.5849210669571
labeled-data,PMA18_2020-12-06-122840 Cam2,img31929.png,,,1034.042017264173,522.0946030017888,1129.624877517692,681.399370090987,1082.770534256163,820.0882261451125,329.35269461077826,825.710747336496,698.564919511626,827.5849210669571
labeled-data,PMA18_2020-12-06-122840 Cam2,img32676.png,786.6510848433005,557.7039038805507,,,677.9490084765533,756.3663193094332,1069.651318142935,816.3398786841901,338.7235632630841,838.829963449724,709.809961894393,821.9623998755736
labeled-data,PMA18_2020-12-06-122840 Cam2,img35262.png,,,,,1090.2672291780077,688.8960650128315,1071.5254918733965,820.0882261451125,348.0944319153898,821.9623998755736,719.1808305466988,825.710747336496
labeled-data,PMA18_2020-12-06-122840 Cam2,img36784.png,443.6772921689088,546.4588614977838,,,342.4719107240064,726.3795396220547,1077.1480130647797,814.4657049537291,342.4719107240064,821.9623998755736,706.0616144334707,831.3332685278795
labeled-data,PMA18_2020-12-06-122840 Cam2,img39274.png,454.9223345516757,572.6972937242399,,,278.7500038883271,666.4059802472977,1079.022186795241,812.5915312232678,342.4719107240064,821.9623998755736,713.5583093553154,816.3398786841901
labeled-data,PMA18_2020-12-06-122840 Cam2,img39320.png,449.2998133602923,540.8363403064003,,,338.7235632630841,730.1278870829769,1075.2738393343184,827.5849210669571,344.3460844544676,820.0882261451125,715.4324830857764,823.8365736060348
labeled-data,PMA18_2020-12-06-122840 Cam2,img41355.png,460.5448557430592,567.0747725328565,,,319.98182595847254,688.8960650128315,1071.5254918733965,821.9623998755736,349.96860564585097,829.4590947974182,724.8033517380824,825.710747336496
labeled-data,PMA18_2020-12-06-122840 Cam2,img42072.png,,,1009.677758768178,533.3396453845556,1114.631487674003,709.5119760479042,1080.8963605257018,820.0882261451125,348.0944319153898,827.5849210669571,702.3132669725484,829.4590947974182
labeled-data,PMA18_2020-12-06-122840 Cam2,img46909.png,,,,,,,1086.5188817170856,821.9623998755736,342.4719107240064,818.2140524146513,692.9423983202427,818.2140524146513
labeled-data,PMA18_2020-12-06-122840 Cam2,img52607.png,,,,,344.3460844544676,713.2603235088266,1079.022186795241,823.8365736060348,348.0944319153898,818.2140524146513,728.5516991990045,821.9623998755736
labeled-data,PMA18_2020-12-06-122840 Cam2,img59156.png,,,987.1876740026444,555.8297301500895,1118.379835134925,718.8828447002101,1075.2738393343184,812.5915312232678,336.8493895326229,833.2074422583405,711.6841356248541,829.4590947974182
labeled-data,PMA18_2020-12-06-122840 Cam2,img59469.png,445.55146589937,559.5780776110118,,,295.6175674624775,683.2735438214481,1075.2738393343184,823.8365736060348,340.59773699354525,821.9623998755736,709.809961894393,825.710747336496
labeled-data,PMA18_2020-12-06-122840 Cam2,img59939.png,,,612.3529279104129,495.8561707753325,724.8033517380824,688.8960650128315,1073.3996656038576,829.4590947974182,359.3394742981568,829.4590947974182,704.1874407030094,827.5849210669571
labeled-data,PMA18_2020-12-06-122840 Cam2,img64200.png,,,974.068457889416,537.087992845478,1092.141402908469,718.8828447002101,1069.651318142935,825.710747336496,344.3460844544676,829.4590947974182,704.1874407030094,827.5849210669571
