scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img0129901.png,438.6011742748269,302.73819892682167,255.9275604634886,252.34547787541797,306.32028151489226,367.8287969515514,603.4273660471265,500.1096897114861,144.64363480830542,510.6081732638619,379.80966638152256,506.40877984291154
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img0156924.png,233.88074500349944,334.23364958394893,66.95485652072472,297.4889571506338,133.09530290069205,430.819698265806,604.4772144023641,504.3090831324364,148.8430282292557,508.5084765533867,377.7099696710475,507.45862819814914
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img0489763.png,,,521.5391943385955,338.4330430048993,632.8231199937786,437.1187883972314,604.4772144023641,508.5084765533867,145.69348316354296,509.5583249086243,373.5105762500972,511.6580216190994
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img0759265.png,686.3653861108951,317.4360759001477,536.2370713119216,327.9345594525235,616.0255463099774,436.0689400419938,603.4273660471265,506.40877984291154,142.54393809783028,508.5084765533867,380.85951473676016,511.6580216190994
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img0982989.png,684.2656894004199,313.23668247919744,530.9878295357337,344.7321331363247,623.3744847966404,436.0689400419938,607.6267594680768,504.3090831324364,148.8430282292557,504.3090831324364,379.80966638152256,510.6081732638619
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1187259.png,673.7672058480441,305.88774399253435,512.0905591414573,333.1838012287114,612.8760012442647,427.6701532000933,605.5270627576016,505.358931487674,151.99257329496845,511.6580216190994,379.80966638152256,507.45862819814914
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1206075.png,488.9938953262306,348.93152655727505,334.6661871063068,294.33941208492104,375.6102729605723,424.52060813438055,606.5769111128392,502.20938642196126,145.69348316354296,507.45862819814914,376.6601213158099,508.5084765533867
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1379855.png,229.6813515825491,326.8847110972859,76.40349171786289,291.1898670192083,140.44424138735508,419.2713663581927,607.6267594680768,500.1096897114861,141.49408974259268,507.45862819814914,380.85951473676016,508.5084765533867
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1407725.png,483.7446535500427,310.0871374134847,311.56952329108015,277.5418384011198,374.5604246053347,393.0251574772533,604.4772144023641,499.0598413562485,147.7931798740181,508.5084765533867,379.80966638152256,509.5583249086243
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1431504.png,673.7672058480441,295.38926044015864,528.8881328252585,303.7880472820592,608.6766078233144,404.5734893848666,603.4273660471265,500.1096897114861,143.59378645306782,509.5583249086243,377.7099696710475,508.5084765533867
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1457161.png,,,687.4152344661326,279.641535111595,,,603.4273660471265,506.40877984291154,150.94272493973085,512.707869974337,382.95921144723536,505.358931487674
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1470709.png,,,,,,,603.4273660471265,506.40877984291154,146.74333151878056,517.9571117505249,374.5604246053347,510.6081732638619
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1783067.png,217.08317131969815,316.3862275449101,61.70561474453683,275.44214169064463,140.4442413873551,406.67318609534175,604.4772144023641,504.3090831324364,142.54393809783028,511.6580216190994,381.90936309199776,508.5084765533867
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1871132.png,,,,,,,603.4273660471265,506.40877984291154,145.69348316354296,509.5583249086243,376.6601213158099,506.40877984291154
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1875947.png,227.58165487207395,326.8847110972859,64.85515981024957,283.84092853254526,132.0454545454545,419.2713663581927,603.4273660471265,500.1096897114861,143.59378645306782,508.5084765533867,375.6102729605723,507.45862819814914
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img1884261.png,473.2461699976669,318.48592425538527,306.32028151489226,324.7850143868108,386.1087565129481,436.0689400419938,603.4273660471265,502.20938642196126,140.44424138735508,507.45862819814914,374.5604246053347,506.40877984291154
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img2123218.png,231.7810482930243,333.1838012287114,70.10440158643746,291.1898670192083,134.14515125592965,422.4209114239054,599.2279726261762,505.358931487674,145.69348316354296,507.45862819814914,386.1087565129481,505.358931487674
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img2228523.png,671.6675091375689,270.19289991445675,516.2899525624076,313.23668247919744,607.6267594680768,403.52364102962906,598.1781242709386,503.2592347771988,143.59378645306782,508.5084765533867,372.4607278948596,507.45862819814914
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img2380991.png,213.9336262539855,347.88167820203745,81.65273349405078,315.3363791896726,128.89590947974176,446.5674235943696,603.4273660471265,501.15953806672366,147.7931798740181,512.707869974337,374.5604246053347,509.5583249086243
labeled-data,PMA37 2022_01_25_09_22_48 Cam2,img2439894.png,,,,,,,607.6267594680768,505.358931487674,142.54393809783028,517.9571117505249,376.6601213158099,512.707869974337
