scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0106683.png,227.58165487207395,348.93152655727505,76.40349171786289,305.88774399253435,141.49408974259268,418.2215180029551,595.0285792052258,503.2592347771988,141.49408974259268,507.45862819814914,368.2613344739093,507.45862819814914
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0131893.png,666.418267361381,302.73819892682167,526.7884361147834,336.33334629442413,633.8729683490162,417.1716696477175,599.2279726261762,506.40877984291154,133.09530290069205,510.6081732638619,360.9123959872462,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0250620.png,374.5604246053347,355.2306166887005,241.2296834901624,244.9965393887549,,,595.0285792052258,505.358931487674,134.14515125592965,503.2592347771988,373.5105762500972,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0325645.png,228.63150322731155,326.8847110972859,87.95182362547627,304.8378956372968,142.54393809783028,422.4209114239054,590.8291857842755,500.1096897114861,138.3445446768799,506.40877984291154,366.1616377634341,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0329832.png,216.03332296446064,318.48592425538527,75.35364336262535,291.1898670192083,120.49712263784112,398.2743992534412,592.9288824947507,505.358931487674,143.59378645306782,509.5583249086243,368.2613344739093,504.3090831324364
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0374672.png,190.8369624387588,317.4360759001477,54.3566762578738,333.1838012287114,115.24788086165324,430.819698265806,598.1781242709386,502.20938642196126,142.54393809783028,506.40877984291154,365.1117894081966,511.6580216190994
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0415544.png,280.0740726339528,273.3424449801695,133.09530290069205,333.1838012287114,303.17073644917946,435.0190916867563,595.0285792052258,505.358931487674,138.3445446768799,506.40877984291154,369.3111828291468,510.6081732638619
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0497179.png,223.38226145112367,332.1339528734738,79.55303678357564,309.0372890582471,141.49408974259268,422.4209114239054,592.9288824947507,503.2592347771988,126.79621276926662,505.358931487674,369.3111828291468,506.40877984291154
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0562014.png,218.13301967493575,344.7321331363247,91.101368691189,309.0372890582471,115.24788086165324,409.8227311610545,596.0784275604634,506.40877984291154,134.14515125592965,510.6081732638619,366.1616377634341,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0615963.png,427.0528423672136,286.990473598258,263.2764989501517,292.23971537444584,346.2145190139201,393.0251574772533,595.0285792052258,505.358931487674,134.14515125592965,505.358931487674,365.1117894081965,507.45862819814914
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0653846.png,,,493.1932887471809,348.93152655727505,608.6766078233144,418.2215180029551,599.2279726261762,503.2592347771988,134.14515125592965,507.45862819814914,366.1616377634341,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0692095.png,214.98347460922304,339.4828913601368,,,109.99863908546536,425.5704564896181,600.2778209814137,503.2592347771988,129.9457578349793,503.2592347771988,367.2114861186717,510.6081732638619
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0755106.png,410.2552686834123,326.8847110972859,259.0771055292013,344.7321331363247,325.2175519091686,424.52060813438055,600.2778209814137,504.3090831324364,133.09530290069205,506.40877984291154,366.1616377634341,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0757548.png,674.8170542032817,302.73819892682167,520.4893459833579,326.8847110972859,599.2279726261762,421.3710630686678,591.8790341395131,501.15953806672366,132.0454545454545,504.3090831324364,372.4607278948596,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0835220.png,276.92452756824014,380.4269772144023,148.8430282292557,291.1898670192083,,,593.9787308499883,505.358931487674,137.2946963216424,512.707869974337,364.0619410529589,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0844288.png,438.6011742748269,300.63850221634647,273.77498250252745,278.59168675635743,335.7160354615444,381.4768255696399,599.2279726261762,505.358931487674,138.3445446768799,509.5583249086243,365.1117894081965,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0968424.png,432.30208414340143,292.2397153744459,281.1239209891904,294.33941208492104,344.1148223034449,396.174702542966,591.8790341395131,500.1096897114861,133.09530290069205,512.707869974337,373.5105762500972,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img0991646.png,436.5014775643517,316.3862275449101,274.82483085776494,293.28956372968344,343.06497394820747,412.9722762267672,603.4273660471265,504.3090831324364,127.84606112450416,513.7577183295746,365.1117894081965,509.5583249086243
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img1118052.png,430.2023874329264,320.58562096586047,282.1737693444279,300.63850221634647,348.3142157243953,419.2713663581927,590.8291857842755,505.358931487674,129.9457578349793,510.6081732638619,364.0619410529589,508.5084765533867
labeled-data,PMA36 2021_11_02_13_37_42 Cam2,img1178540.png,656.9696321642429,301.68835057158407,506.8413173652693,333.1838012287114,595.0285792052258,412.9722762267672,595.0285792052258,504.3090831324364,137.29469632164233,510.6081732638618,371.410879539622,510.6081732638619
