scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,rightPort,rightPort,centrePort,centrePort,leftPort,leftPort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ML127_130717 Cam2,img010963.png,177.68873383790495,236.96765427590046,,,87.08709126766209,292.11648018822217,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,478.7563038694573,380.46715027224786
labeled-data,ML127_130717 Cam2,img012766.png,,,417.4173036200383,251.03623231475808,499.57779936696653,295.49293891754803,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,379.3416640291393
labeled-data,ML127_130717 Cam2,img014013.png,,,,,,,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,379.3416640291393
labeled-data,ML127_130717 Cam2,img017886.png,,,84.83611878144487,232.465709303466,134.35751347822358,318.00266377972014,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,379.3416640291393
labeled-data,ML127_130717 Cam2,img018557.png,,,293.6138168780915,249.34800295009518,412.91535864760385,310.68700319951427,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,379.3416640291393
labeled-data,ML127_130717 Cam2,img019931.png,,,396.59580812252904,258.91463601651833,481.57001947722887,329.25752621080625,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,379.3416640291393
labeled-data,ML127_130717 Cam2,img030211.png,253.65905524773595,242.5950854914435,,,151.2398071248527,314.06346192884007,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img034707.png,,,411.7898724044952,240.9068561267806,488.3229369358805,312.93797568573143,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img038167.png,208.63960552339162,254.97543416563818,,,114.66150422382296,338.82415927722934,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img043512.png,179.37696320256785,253.84994792252954,,,85.96160502455348,297.1811682822109,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img047435.png,,,408.4134136751694,260.60286538118123,486.0719644496633,324.19283811681754,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img047997.png,188.3808531474367,258.351892894964,,,87.08709126766209,296.6184251606566,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img051611.png,,,,,,,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img053217.png,191.19456875520822,253.28720480097527,,,85.96160502455348,294.9301957959937,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img058868.png,340.884239088653,249.34800295009518,,,271.66683513747364,361.33388413940156,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img064788.png,242.40419281664984,226.27553496636867,,,170.37307325769902,314.06346192884007,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img068274.png,170.9358163792533,244.2833148561064,,,99.46743994185675,330.38301245391483,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img068350.png,177.68873383790495,255.5381772871925,,,78.64594444434755,294.9301957959937,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img070326.png,,,428.67216605112435,244.84605797766073,495.0758543945322,332.6339849401321,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
labeled-data,ML127_130717 Cam2,img075265.png,,,409.53889991827805,255.53817728719253,499.57779936696653,291.5537370666679,109.03407300827993,382.71812275846503,296.99027560741735,386.6573246093452,481.0072763556746,378.77892090758496
