scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA17_2020-11-24-122203 Cam2,img013779.png,861.6180340617467,450.8760012442649,722.9291780076211,546.4588614977838,884.1081188272805,670.1543277082201,1030.2936698032509,827.5849210669571,301.2400886538609,857.5717007543356,659.2072711719419,842.5783109106463
labeled-data,PMA17_2020-11-24-122203 Cam2,img017780.png,400.5712963683022,602.6840734116184,205.657228400342,548.333035228245,260.00826658371545,746.9954506571273,1050.9095808383236,823.8365736060348,297.49174119293866,850.0750058324909,677.9490084765533,844.4524846411075
labeled-data,PMA17_2020-11-24-122203 Cam2,img022334.png,,,940.3333307411152,565.2005988023953,1062.1546232210903,724.5053658915936,1032.1678435337117,823.8365736060348,297.49174119293866,851.9491795629522,674.200661015631,844.4524846411075
labeled-data,PMA17_2020-11-24-122203 Cam2,img032289.png,1109.0089664826191,493.9819970448714,936.5849832801928,531.4654716540945,1071.5254918733965,703.8894548565208,1043.412885916479,825.710747336496,301.2400886538609,855.6975270238744,655.4589237110196,840.7041371801852
labeled-data,PMA17_2020-11-24-122203 Cam2,img034966.png,1120.2540088653864,535.2138191150168,906.5982035928143,565.2005988023953,1028.4194960727896,718.8828447002101,1026.5453223423283,829.4590947974182,304.9884361147832,846.3266583715687,646.0880550587136,838.829963449724
labeled-data,PMA17_2020-11-24-122203 Cam2,img039384.png,389.3262539855352,567.0747725328565,185.0413173652693,548.333035228245,276.87583015786595,754.492145578972,1026.5453223423283,827.5849210669571,299.3659149233998,848.2008321020298,653.5847499805583,848.2008321020298
labeled-data,PMA17_2020-11-24-122203 Cam2,img047810.png,1107.1347927521583,480.8627809316433,910.3465510537368,535.2138191150168,1045.2870596469402,687.0218912823705,1024.6711486118677,833.2074422583405,299.3659149233998,859.4458744847967,653.5847499805583,842.5783109106463
labeled-data,PMA17_2020-11-24-122203 Cam2,img049800.png,1047.161233377401,434.0084376701144,904.7240298623532,537.087992845478,1060.280449490629,649.5384166731474,1028.4194960727896,829.4590947974182,306.8626098452444,851.9491795629522,670.4523135547089,848.2008321020297
labeled-data,PMA17_2020-11-24-122203 Cam2,img052205.png,,,,,,,1028.4194960727896,831.3332685278795,308.73678357570554,851.9491795629522,662.955618632864,844.4524846411075
labeled-data,PMA17_2020-11-24-122203 Cam2,img053378.png,383.7037327941519,574.5714674547011,,,273.1274826969436,748.8696243875886,1030.2936698032509,833.2074422583405,295.6175674624775,853.8233532934132,659.2072711719419,848.2008321020298
labeled-data,PMA17_2020-11-24-122203 Cam2,img060395.png,383.7037327941519,582.0681623765457,209.4055758612643,546.4588614977838,271.25330896648245,741.3729294657439,1024.6711486118677,833.2074422583405,301.2400886538609,853.8233532934132,661.081444902403,850.0750058324909
labeled-data,PMA17_2020-11-24-122203 Cam2,img060847.png,,,930.9624620888096,574.5714674547011,1064.0287969515516,718.8828447002101,1017.1744536900228,823.8365736060348,306.8626098452444,855.6975270238744,661.081444902403,846.3266583715687
labeled-data,PMA17_2020-11-24-122203 Cam2,img061161.png,,,921.5915934365038,540.8363403064003,1045.2870596469402,722.6311921611324,1022.796974881406,831.3332685278795,303.11426238432205,853.8233532934132,666.7039660937863,850.0750058324909
labeled-data,PMA17_2020-11-24-122203 Cam2,img062101.png,1137.1215724395363,501.478691966716,934.7108095497318,529.5912979236334,1034.042017264173,703.8894548565208,1019.0486274204836,825.710747336496,286.24669881017167,857.5717007543356,670.4523135547087,836.9557897192628
labeled-data,PMA17_2020-11-24-122203 Cam2,img063200.png,404.31964382922456,587.6906835679292,213.15392332218664,538.9621665759391,278.7500038883271,746.9954506571273,1015.3002799595614,827.5849210669571,295.6175674624775,844.4524846411075,676.0748347460923,840.7041371801852
labeled-data,PMA17_2020-11-24-122203 Cam2,img066403.png,1112.7573139435417,497.7303445057937,923.4657671669648,553.9555564196284,1056.532102029707,702.0152811260597,1035.9161909946342,829.4590947974182,299.3659149233998,851.9491795629522,664.829792363325,836.9557897192628
labeled-data,PMA17_2020-11-24-122203 Cam2,img067312.png,,,488.6574616999766,538.9621665759391,655.4589237110196,687.0218912823705,1039.6645384555563,820.0882261451125,306.8626098452444,848.2008321020298,676.0748347460923,840.7041371801852
labeled-data,PMA17_2020-11-24-122203 Cam2,img067714.png,1118.379835134925,473.36608600979866,887.8564662882028,522.0946030017888,1032.1678435337117,688.8960650128315,1030.2936698032509,820.0882261451125,297.49174119293866,850.0750058324909,655.4589237110196,844.4524846411075
labeled-data,PMA17_2020-11-24-122203 Cam2,img069637.png,398.69712263784106,570.8231199937788,218.77644451357003,542.7105140368615,271.25330896648245,756.3663193094332,1026.5453223423283,829.4590947974182,282.49835134924933,851.9491795629522,653.5847499805583,844.4524846411075
labeled-data,PMA17_2020-11-24-122203 Cam2,img077772.png,374.332864141846,559.5780776110118,201.90888093941965,540.8363403064003,276.87583015786595,741.3729294657439,1024.6711486118677,825.710747336496,291.8692200015552,848.2008321020298,672.32648728517,838.829963449724
