scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,rightPort,rightPort,centrePort,centrePort,leftPort,leftPort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ML138_040418 Cam2,img07369.png,754.4870163122171,525.1020440730252,,,608.3918658300735,750.4736328012933,242.58772935152777,761.7988382650254,652.5601671386285,756.1362355331594,1044.412276183758,739.1484273375613
labeled-data,ML138_040418 Cam2,img07715.png,345.6470990714895,531.8971673512646,,,190.49178421836027,747.0760711621738,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img08315.png,342.24953743236995,526.2345646193985,,,188.22674312561387,742.5459889766809,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img09590.png,708.0536739109157,513.7768386092932,,,594.801619273595,753.871194440413,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img12139.png,,,932.2927420928104,405.0548661574653,1010.4366597925618,633.824016524853,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img19330.png,345.6470990714895,514.9093591556664,,,215.4072362385708,731.2207835129489,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img20709.png,,,446.44142769870496,555.6800988251018,683.138221890705,710.8354136782311,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img23035.png,,,,,,,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img24260.png,,,936.8228242783034,510.3792769701735,1090.8456185850594,711.9679342246043,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img26406.png,349.04466071060915,526.2345646193985,,,185.9617020328674,749.3411122549202,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img28772.png,723.9089615601405,513.7768386092932,,,626.5121945720448,738.0159067911881,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img28913.png,312.8040032266665,458.2833318370061,,,174.63649656913535,711.9679342246043,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img29295.png,,,879.0642764132698,516.0418797020396,1149.7366869964662,740.2809478839345,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img30700.png,,,916.4374544435856,518.306920794786,1175.78465956305,735.7508656984417,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img31065.png,,,899.4496462479875,516.0418797020396,1157.6643308210785,743.6785095230541,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img33447.png,402.27312639014986,405.0548661574653,,,247.11781153702057,708.5703725854847,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img33763.png,723.9089615601405,510.3792769701735,,,617.4520302010591,750.4736328012933,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img42323.png,,,943.6179475565425,468.47601675436493,1077.255372028581,698.3776876681259,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img43455.png,344.51457852511635,517.1744002484128,,,204.08203077483873,740.2809478839345,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
labeled-data,ML138_040418 Cam2,img43458.png,354.7072634424752,517.1744002484128,,,201.81698968209233,744.8110300694274,242.58772935152777,761.7988382650254,646.8975644067625,751.6061533476666,1043.2797556373848,735.7508656984417
