scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0131569.png,212.8837778987479,332.1339528734738,79.55303678357564,290.14001866397075,118.397425927366,426.6203048448557,596.0784275604634,501.15953806672366,132.0454545454545,508.5084765533867,365.1117894081965,503.2592347771988
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0176813.png,211.8339295435103,331.08410451823624,61.70561474453683,311.13698576872224,113.1481841511781,422.4209114239054,596.0784275604634,502.20938642196126,135.1949996111672,504.3090831324364,361.9622443424838,504.3090831324364
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0285171.png,655.9197838090053,295.38926044015864,522.5890426938331,339.4828913601368,624.424333151878,430.819698265806,593.9787308499883,500.1096897114861,137.29469632164233,505.35893148767394,368.2613344739093,514.8075666848122
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0311683.png,204.4849910568473,321.635469321098,60.65576638929929,285.9406252430204,115.24788086165324,400.37409596391626,596.0784275604634,498.0099930010109,130.9956061902169,502.20938642196126,369.3111828291468,509.5583249086243
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0316510.png,653.8200870985302,292.2397153744459,524.6887394043082,333.1838012287114,626.5240298623531,418.2215180029551,596.0784275604634,505.358931487674,133.09530290069205,504.3090831324364,365.1117894081965,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0366284.png,428.1026907224512,298.5388055058713,271.67528579205225,304.8378956372968,353.56345750058324,408.7728828058169,591.8790341395131,507.45862819814914,136.2448479664048,509.5583249086243,368.2613344739093,502.20938642196126
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0736222.png,656.9696321642429,289.09017030873315,529.9379811804961,333.1838012287114,619.1750913756902,416.1218212924799,593.9787308499883,503.2592347771988,134.14515125592965,507.45862819814914,366.1616377634341,504.3090831324364
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img0855305.png,642.2717551909168,313.23668247919744,504.7416206547943,357.3303133991756,627.5738782175907,441.31818181818176,598.1781242709386,503.2592347771988,135.1949996111672,506.40877984291154,366.1616377634341,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1263411.png,440.7008709853021,288.04032195349555,276.92452756824014,277.5418384011198,354.6133058558207,379.3771288591647,596.0784275604634,505.358931487674,132.0454545454545,507.45862819814914,360.9123959872462,504.3090831324364
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1297663.png,212.8837778987479,334.23364958394893,61.70561474453683,304.8378956372968,119.4472742826036,415.0719729372424,600.2778209814137,503.2592347771988,127.84606112450416,503.2592347771988,363.0120926977214,504.3090831324364
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1530059.png,431.25223578816383,301.68835057158407,281.1239209891904,277.5418384011198,355.6631542110583,381.4768255696399,598.1781242709386,506.40877984291154,135.1949996111672,506.40877984291154,361.9622443424838,505.358931487674
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1621831.png,206.5846877673225,319.53577261062287,,,133.09530290069205,414.0221245820048,595.0285792052258,504.3090831324364,130.9956061902169,505.358931487674,364.0619410529589,508.5084765533867
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1718697.png,416.55435881483777,307.98744070300955,280.0740726339528,306.93759234777195,332.5664903958317,415.0719729372424,593.9787308499883,503.2592347771988,129.9457578349793,511.6580216190994,366.1616377634341,506.40877984291154
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img1746708.png,433.35193249863903,280.6913834668325,271.67528579205225,283.84092853254526,342.01512559296987,378.3272805039272,598.1781242709386,504.3090831324364,139.3943930321175,506.40877984291154,361.9622443424838,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2298515.png,,,,,,,589.7793374290379,508.5084765533867,132.0454545454545,506.40877984291154,367.2114861186717,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2316499.png,675.8669025585193,296.4391087953962,523.6388910490706,331.08410451823624,616.0255463099774,420.3212147134302,593.9787308499883,504.3090831324364,129.9457578349793,506.40877984291154,365.1117894081965,508.5084765533867
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2425795.png,421.80360059102566,322.6853176763356,266.4260440158644,310.0871374134847,322.0680068434559,420.3212147134302,596.0784275604634,499.0598413562485,132.0454545454545,504.3090831324364,366.1616377634341,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2476993.png,191.88681079399635,333.1838012287114,44.90804106073563,335.28349793918653,117.3475775721284,446.5674235943696,601.3276693366513,508.5084765533867,139.3943930321175,498.0099930010109,364.0619410529589,507.45862819814914
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2568195.png,646.4711486118671,311.13698576872224,493.1932887471809,354.18076833346294,610.7763045337895,441.31818181818176,590.8291857842755,506.40877984291154,135.1949996111672,501.15953806672366,363.0120926977214,512.707869974337
labeled-data,PMA36 2021_10_19_09_46_44 Cam2,img2614084.png,667.4681157166186,306.93759234777195,520.4893459833579,332.1339528734738,610.7763045337895,428.7200015553309,595.0285792052258,496.96014464577337,128.89590947974176,504.3090831324364,360.9123959872462,505.358931487674
