scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0064813.png,491.0935920367058,343.6822847810872,348.3142157243953,309.0372890582471,386.1087565129481,436.0689400419938,596.0784275604634,516.9072633952874,134.14515125592965,523.2063535267127,366.1616377634341,516.9072633952874
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0160083.png,491.0935920367058,339.4828913601368,360.9123959872462,306.93759234777195,384.00905980247296,410.872579516292,592.9288824947507,516.9072633952874,133.09530290069205,521.1066568162377,365.1117894081965,512.707869974337
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0163436.png,689.5149311766078,300.63850221634647,535.187222956684,333.1838012287114,617.075394665215,409.8227311610545,597.128275915701,519.0069601057625,133.09530290069205,522.1565051714751,355.6631542110583,521.1066568162377
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0203517.png,469.04677657671664,307.98744070300955,339.91542888249467,301.68835057158407,391.357998289136,397.2245508982036,590.8291857842755,515.8574150400498,133.09530290069205,522.1565051714751,366.1616377634341,521.1066568162377
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0431017.png,482.6948051948051,275.44214169064463,324.167703553931,261.7941130725562,376.6601213158099,418.2215180029551,597.128275915701,513.7577183295746,128.89590947974176,522.1565051714751,363.0120926977214,521.1066568162377
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0441251.png,478.4954117738548,29.77762656505172,,,,,588.7294890738004,516.9072633952874,135.1949996111672,519.0069601057625,361.9622443424837,522.1565051714751
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0609351.png,710.5118982813593,260.7442647173186,571.9319153899992,298.5388055058713,635.9726650594913,373.0780387277393,593.9787308499883,514.8075666848122,138.3445446768799,517.9571117505249,368.2613344739093,515.8574150400498
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0698793.png,,,,,,,599.2279726261762,515.8574150400498,136.2448479664048,521.1066568162377,363.0120926977214,519.0069601057625
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0706347.png,469.04677657671664,340.5327397153744,336.765883816782,298.5388055058713,371.410879539622,416.1218212924799,596.0784275604634,513.7577183295746,140.44424138735508,520.0568084610001,361.9622443424838,517.9571117505249
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0716362.png,,,358.8126992767711,319.53577261062287,397.6570884205614,436.0689400419938,597.128275915701,516.9072633952874,138.3445446768799,517.9571117505249,360.9123959872462,517.9571117505249
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0856144.png,216.03332296446064,352.08107162298774,,,133.09530290069205,442.36803017341936,598.1781242709386,514.8075666848122,137.2946963216424,516.9072633952874,364.0619410529589,523.2063535267127
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img0895421.png,486.8941986157554,303.7880472820592,333.6163387510692,295.38926044015864,400.8066334862741,418.2215180029551,597.128275915701,517.9571117505249,138.3445446768799,516.9072633952874,361.9622443424838,517.9571117505249
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1074333.png,680.0662959794696,323.7351660315732,528.8881328252585,334.23364958394893,604.4772144023641,432.9193949762812,595.0285792052258,513.7577183295746,140.44424138735508,517.9571117505249,367.2114861186716,516.9072633952874
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1266124.png,681.1161443347072,320.58562096586047,529.9379811804961,324.7850143868108,603.4273660471265,427.6701532000933,593.9787308499883,519.0069601057625,130.9956061902169,521.1066568162377,363.0120926977214,522.1565051714751
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1365346.png,205.5348394120849,352.08107162298774,62.75546309977443,334.23364958394893,126.79621276926662,438.168636752469,595.0285792052259,513.7577183295746,127.84606112450416,514.8075666848122,364.061941052959,514.8075666848122
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1438011.png,683.2158410451823,299.5886538611089,534.1373746014464,307.98744070300955,600.2778209814137,404.5734893848666,589.7793374290379,513.7577183295746,129.9457578349793,522.1565051714751,364.0619410529589,516.9072633952874
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1563092.png,231.7810482930243,342.6324364258496,81.65273349405078,318.48592425538527,132.0454545454545,420.3212147134302,596.0784275604634,516.9072633952874,130.9956061902169,521.1066568162377,366.1616377634341,519.0069601057625
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1928888.png,459.59814137957846,349.9813749125126,313.66922000155523,323.7351660315732,369.3111828291468,431.8695466210436,592.9288824947507,516.9072633952874,139.3943930321175,524.2562018819503,360.9123959872462,520.0568084610001
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1951636.png,,,,,,,595.0285792052258,515.8574150400498,137.2946963216424,522.1565051714751,363.0120926977214,521.1066568162377
labeled-data,PMA41 2022_01_12_11_53_22 Cam2,img1961910.png,,,411.3051170386499,259.694416362081,402.9063301967493,384.6263706353526,592.9288824947507,514.8075666848122,132.0454545454545,517.9571117505249,347.2643673691577,523.2063535267127
