scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0002471.png,433.35193249863903,361.529706820126,326.2674002644062,372.02819037250174,379.80966638152256,435.0190916867563,534.1373746014464,484.3619643829225,237.03029006921213,495.91029629053577,384.00905980247296,494.8604479352982
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0009519.png,,,,,,,537.2869196671592,483.3121160276849,235.98044171397464,491.7109028695855,384.00905980247296,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0124136.png,560.3835834823858,357.3303133991756,485.8443502605179,378.3272805039272,553.0346449957228,432.9193949762812,536.2370713119216,484.3619643829225,238.08013842444973,486.4616610933976,381.9093630919979,496.9601446457733
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0190595.png,561.4334318376234,354.18076833346294,476.3957150633797,378.3272805039272,546.7355548642973,436.0689400419938,537.2869196671592,485.41181273816005,237.03029006921213,487.5115094486352,386.1087565129481,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0267801.png,555.1343417061979,360.4798584648884,477.4455634186172,380.4269772144023,549.88509993001,435.0190916867563,537.2869196671592,484.3619643829225,235.98044171397464,486.4616610933976,385.0589081577105,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0268526.png,,,481.6449568395676,384.6263706353526,547.7854032195349,430.819698265806,535.187222956684,483.3121160276849,234.93059335873704,486.4616610933976,382.95921144723536,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0501737.png,,,467.99692822147904,388.8257640563029,534.1373746014464,433.9692433315188,535.187222956684,483.3121160276849,235.98044171397464,489.6112061591104,386.1087565129481,495.91029629053577
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0551847.png,535.187222956684,359.4300101096508,461.6978380900536,397.2245508982036,530.9878295357337,432.9193949762812,534.1373746014464,482.2622676724473,237.03029006921213,490.6610545143479,390.30814993389833,494.8604479352982
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0600201.png,433.35193249863903,380.4269772144023,335.7160354615444,374.1278870829768,381.90936309199776,432.9193949762812,534.1373746014464,481.2124193172097,231.7810482930243,485.41181273816005,382.95921144723536,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img0989751.png,,,,,227.58165487207395,437.1187883972314,529.9379811804961,481.2124193172097,229.6813515825491,489.6112061591104,385.0589081577105,490.6610545143479
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1054432.png,,,226.5318065168364,402.47379267439146,307.37012987012986,447.6172719496072,535.187222956684,488.5613578038728,229.6813515825491,490.6610545143479,387.1586048681857,491.7109028695855
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1263727.png,431.25223578816383,354.18076833346294,326.2674002644062,361.529706820126,377.7099696710475,400.37409596391626,537.2869196671592,482.2622676724473,234.93059335873704,488.5613578038728,380.85951473676016,494.8604479352982
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1350596.png,,,473.2461699976669,394.0750058324908,534.1373746014464,430.819698265806,532.0376778909713,484.3619643829225,230.7311999377867,489.6112061591104,389.2583015786609,492.760751224823
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1482617.png,422.85344894626326,364.67925188583865,316.81876506726803,352.08107162298774,373.5105762500972,427.6701532000933,536.2370713119216,480.16257096197216,233.88074500349944,490.6610545143479,381.90936309199776,490.6610545143479
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1520486.png,271.67528579205225,394.0750058324908,,,218.13301967493575,435.0190916867563,529.9379811804961,484.3619643829225,235.98044171397464,490.661054514348,382.95921144723536,495.91029629053577
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img1819251.png,444.9002644062524,395.1248541877284,342.01512559296987,376.227583793452,377.7099696710475,450.76681701532,536.2370713119216,483.3121160276849,228.63150322731155,491.7109028695855,384.00905980247296,490.6610545143479
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img2133283.png,289.522707831091,390.9254607667781,,,233.88074500349944,428.7200015553309,532.0376778909713,489.6112061591104,233.88074500349944,491.7109028695855,390.30814993389833,494.8604479352982
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img2500156.png,430.20238743292623,381.4768255696399,329.4169453301189,385.6762189905902,377.7099696710475,436.0689400419938,530.9878295357337,488.5613578038728,238.08013842444973,489.6112061591104,378.7598180262851,495.91029629053577
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img2512790.png,274.82483085776494,389.8756124115405,,,217.08317131969815,439.2184851077066,535.187222956684,484.3619643829225,235.98044171397464,493.8105995800606,386.1087565129481,495.91029629053577
labeled-data,PMA36 2021_10_19_09_46_44 Cam1,img2627071.png,,,478.4954117738548,383.5765222801151,532.0376778909713,429.7698499105685,534.1373746014464,487.51150944863525,233.88074500349944,491.7109028695855,387.1586048681857,493.8105995800606
