scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA17_2020-12-02-102317 Cam2,img014436.png,,,,,,,1054.6579282992457,840.7041371801852,321.8559996889337,835.0816159888018,681.6973559374757,846.3266583715687
labeled-data,PMA17_2020-12-02-102317 Cam2,img016186.png,839.1279492962127,514.5979080799441,,,696.690745781165,707.6378023174432,1045.2870596469402,835.0816159888018,310.6109573061667,840.7041371801852,689.1940508593203,844.4524846411075
labeled-data,PMA17_2020-12-02-102317 Cam2,img023196.png,406.1938175596857,555.8297301500895,,,321.8559996889337,720.7570184306712,1047.161233377401,829.4590947974182,323.7301734193948,835.0816159888018,681.6973559374757,835.0816159888018
labeled-data,PMA17_2020-12-02-102317 Cam2,img024058.png,408.0679912901469,578.3198149156234,,,299.3659149233998,730.1278870829769,1043.412885916479,829.4590947974182,304.9884361147832,836.9557897192628,687.319877128859,842.5783109106463
labeled-data,PMA17_2020-12-02-102317 Cam2,img025538.png,,,,,1037.7903647250955,739.4987557352828,1028.4194960727896,836.9557897192628,310.6109573061667,833.2074422583405,672.32648728517,833.2074422583405
labeled-data,PMA17_2020-12-02-102317 Cam2,img029578.png,432.4322497861418,587.6906835679292,,,282.49835134924933,711.3861497783655,1045.2870596469402,836.9557897192628,318.1076522280114,838.829963449724,683.5715296679367,844.4524846411075
labeled-data,PMA17_2020-12-02-102317 Cam2,img034937.png,423.0613811338361,585.8165098374681,,,297.49174119293866,733.8762345438993,1039.6645384555563,835.0816159888018,293.7433937320164,831.3332685278795,683.5715296679367,844.4524846411075
labeled-data,PMA17_2020-12-02-102317 Cam2,img040235.png,,,,,,,1060.280449490629,842.5783109106463,325.6043471498559,833.2074422583405,679.8231822070146,838.829963449724
labeled-data,PMA17_2020-12-02-102317 Cam2,img042752.png,1170.8566995878373,576.4456411851622,,,1037.7903647250955,732.0020608134382,1041.5387121860176,838.829963449724,312.4851310366279,831.3332685278795,674.200661015631,842.5783109106463
labeled-data,PMA17_2020-12-02-102317 Cam2,img049301.png,,,,,664.8297923633253,544.5846877673226,1045.2870596469402,836.9557897192628,323.7301734193948,840.7041371801852,676.0748347460923,836.9557897192628
labeled-data,PMA17_2020-12-02-102317 Cam2,img059046.png,,,977.8168053503384,595.1873784897739,,,1028.4194960727896,833.2074422583405,323.7301734193948,842.5783109106463,672.32648728517,835.0816159888018
labeled-data,PMA17_2020-12-02-102317 Cam2,img061412.png,406.1938175596857,585.8165098374681,,,286.24669881017167,722.6311921611324,1035.9161909946342,844.4524846411075,325.6043471498559,836.9557897192628,689.1940508593203,838.829963449724
labeled-data,PMA17_2020-12-02-102317 Cam2,img078279.png,,,,,1101.5122715607745,621.42581071623,1041.5387121860176,833.2074422583405,323.7301734193948,842.5783109106463,677.9490084765533,836.9557897192628
labeled-data,PMA17_2020-12-02-102317 Cam2,img081418.png,1167.1083521269152,563.3264250719342,,,1043.412885916479,737.6245820048216,1035.9161909946342,846.3266583715688,319.98182595847254,842.5783109106463,672.32648728517,842.5783109106463
labeled-data,PMA17_2020-12-02-102317 Cam2,img087356.png,408.0679912901469,589.5648572983903,,,299.3659149233998,718.8828447002101,1052.7837545687848,838.829963449724,319.98182595847254,833.2074422583405,696.690745781165,838.829963449724
labeled-data,PMA17_2020-12-02-102317 Cam2,img087520.png,,,599.2337117971848,527.7171241931723,704.1874407030094,696.3927599346762,1050.9095808383236,846.3266583715687,318.1076522280114,838.829963449724,689.1940508593203,844.4524846411075
labeled-data,PMA17_2020-12-02-102317 Cam2,img093732.png,441.80311843844765,582.0681623765457,275.0016564274048,722.6311921611324,1039.6645384555563,842.5783109106463,314.35930476708904,833.2074422583405,679.8231822070146,833.2074422583405,,
labeled-data,PMA17_2020-12-02-102317 Cam2,img095343.png,,,,,,,1052.7837545687848,844.4524846411075,329.35269461077826,836.9557897192628,694.8165720507037,844.4524846411075
labeled-data,PMA17_2020-12-02-102317 Cam2,img096680.png,1152.1149622832263,561.4522513414729,975.9426316198771,557.7039038805507,1054.6579282992457,732.0020608134382,1052.7837545687848,836.9557897192628,321.8559996889337,831.3332685278795,679.8231822070146,850.0750058324909
labeled-data,PMA17_2020-12-02-102317 Cam2,img096909.png,426.8097285947584,580.1939886460846,,,306.8626098452444,743.2471031962051,1049.0354071078625,835.0816159888018,319.98182595847254,827.5849210669571,676.0748347460923,846.3266583715687
