scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0098011.png,296.8716463177541,400.37409596391626,209.73423283303515,396.174702542966,241.2296834901624,451.81666537055753,538.3367680223967,485.41181273816005,239.12998677968733,489.6112061591104,389.2583015786609,495.91029629053577
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0290317.png,,,479.5452601290924,385.6762189905902,538.3367680223967,432.9193949762812,537.2869196671592,485.41181273816005,234.93059335873704,489.6112061591104,391.357998289136,492.760751224823
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0365879.png,448.0498094719651,391.9753091220157,342.01512559296987,386.7260673458278,397.6570884205614,456.0160587915079,539.3866163776343,484.3619643829225,238.08013842444973,492.760751224823,390.30814993389833,494.8604479352982
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0577491.png,377.7099696710475,387.7759157010654,,,300.0211913834668,431.8695466210436,538.3367680223967,485.41181273816005,238.08013842444973,494.86044793529817,389.25830157866073,491.7109028695854
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0666578.png,302.120888093942,380.4269772144023,,,251.7281670425382,439.2184851077066,536.2370713119216,481.2124193172097,240.17983513492493,486.4616610933976,389.2583015786609,490.6610545143479
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0691777.png,517.3398009176452,238.69744925732948,574.0316121004743,307.98744070300955,592.9288824947507,254.44517458589317,540.4364647328719,481.2124193172097,235.98044171397464,491.7109028695855,389.2583015786609,494.8604479352982
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0744129.png,,,471.14647328719184,383.5765222801151,541.4863130881095,430.819698265806,543.5860097985845,480.16257096197216,243.3293802006376,486.4616610933976,392.4078466443736,492.760751224823
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img0828766.png,569.832218679524,378.3272805039272,477.4455634186172,403.52364102962906,544.6358581538221,441.31818181818176,540.4364647328719,482.2622676724473,241.2296834901624,486.4616610933976,387.1586048681857,489.6112061591104
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1013149.png,558.2838867719107,353.13091997822534,474.2960183529045,395.1248541877284,539.3866163776343,438.168636752469,540.4364647328719,483.3121160276849,240.17983513492493,489.6112061591104,390.30814993389833,493.8105995800606
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1213780.png,,,371.410879539622,407.72303445057935,537.2869196671592,484.3619643829225,231.7810482930243,489.6112061591104,387.1586048681857,493.8105995800606,,
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1416861.png,,,491.0935920367058,389.8756124115405,541.4863130881095,437.1187883972314,534.1373746014464,489.6112061591104,239.12998677968733,489.6112061591104,391.357998289136,493.8105995800606
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1515423.png,301.0710397387044,400.37409596391626,212.8837778987479,402.47379267439146,238.08013842444973,447.6172719496072,536.2370713119216,484.3619643829225,237.03029006921213,491.7109028695855,386.1087565129481,492.760751224823
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1518844.png,,,476.3957150633797,393.0251574772533,545.6857065090597,435.0190916867563,535.187222956684,485.41181273816005,243.3293802006376,487.5115094486352,389.2583015786609,495.91029629053577
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img1835239.png,476.3957150633797,280.6913834668325,450.1495061824403,382.5266739248775,522.5890426938331,330.03425616299864,539.3866163776343,482.2622676724473,241.2296834901624,489.6112061591104,386.1087565129481,492.760751224823
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2024728.png,461.6978380900536,378.3272805039272,352.51360914534564,366.77894859631385,390.30814993389833,440.2683334629442,535.187222956684,485.41181273816005,237.03029006921213,491.7109028695855,385.0589081577105,492.760751224823
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2190105.png,561.4334318376234,358.3801617544132,472.1963216424293,387.7759157010654,546.7355548642973,437.1187883972314,537.2869196671592,483.3121160276849,234.93059335873704,487.5115094486352,386.1087565129481,489.6112061591104
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2225253.png,,,477.4455634186171,400.37409596391626,535.187222956684,432.9193949762812,538.3367680223967,484.3619643829225,240.17983513492493,493.8105995800606,395.5573917100862,495.91029629053577
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2532746.png,311.56952329108015,387.7759157010654,,,245.4290769111128,444.46772688389456,538.3367680223967,484.3619643829225,232.83089664826184,490.6610545143479,390.30814993389833,493.8105995800606
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2697454.png,,,420.75375223578806,187.2548798506882,481.6449568395676,144.21109728594757,541.4863130881095,488.5613578038728,240.17983513492493,489.6112061591104,390.30814993389833,493.8105995800606
labeled-data,PMA37 2021_11_04_10_13_07 Cam1,img2705256.png,,,,,,,540.4364647328719,486.4616610933976,240.17983513492493,490.6610545143479,390.30814993389833,496.96014464577337
