scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
bodyparts,,,leftEar,leftEar,rightEar,rightEar,implant,implant,leftPort,leftPort,rightPort,rightPort,centrePort,centrePort
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PMA17_2020-12-07-113957 Cam2,img013764.png,522.3925888482773,469.6177385488765,329.35269461077826,383.40574694766326,404.31964382922456,645.790069212225,1094.0155766389305,825.710747336496,361.213648028618,821.9623998755736,724.8033517380824,831.3332685278795
labeled-data,PMA17_2020-12-07-113957 Cam2,img015095.png,,,,,,,1075.2738393343184,814.4657049537291,359.3394742981568,827.5849210669571,711.6841356248541,821.9623998755736
labeled-data,PMA17_2020-12-07-113957 Cam2,img017055.png,,,970.3201104284936,516.4720818104053,1182.1017419706045,698.2669336651373,1073.3996656038576,818.2140524146513,351.84277937631214,825.710747336496,709.809961894393,829.4590947974182
labeled-data,PMA17_2020-12-07-113957 Cam2,img026519.png,438.0547709775253,568.9489462633177,,,338.7235632630841,733.8762345438993,1082.770534256163,820.0882261451125,353.7169531067733,818.2140524146513,713.5583093553154,818.2140524146513
labeled-data,PMA17_2020-12-07-113957 Cam2,img030586.png,,,,,694.8165720507037,649.5384166731474,1084.6447079866243,821.9623998755736,342.4719107240064,823.8365736060348,719.1808305466988,827.5849210669571
labeled-data,PMA17_2020-12-07-113957 Cam2,img031171.png,,,,,359.3394742981568,700.1411073955985,1065.902970682013,803.2206625709621,368.7103429504625,818.2140524146513,711.6841356248541,821.9623998755736
labeled-data,PMA17_2020-12-07-113957 Cam2,img033246.png,,,1011.5519324986392,604.5582471420796,1122.1281825958472,690.7702387432928,1073.3996656038576,814.4657049537291,353.7169531067733,814.4657049537291,715.4324830857764,820.0882261451125
labeled-data,PMA17_2020-12-07-113957 Cam2,img036669.png,,,,,1082.770534256163,715.1344972392878,1079.022186795241,825.710747336496,351.84277937631214,821.9623998755736,700.4390932420873,829.4590947974182
labeled-data,PMA17_2020-12-07-113957 Cam2,img043442.png,,,,,,,1065.902970682013,825.710747336496,351.84277937631214,825.710747336496,704.1874407030094,825.710747336496
labeled-data,PMA17_2020-12-07-113957 Cam2,img048731.png,434.306423516603,576.4456411851622,,,316.2334784975502,722.6311921611324,1082.770534256163,821.9623998755736,342.4719107240064,827.5849210669571,713.5583093553154,833.2074422583405
labeled-data,PMA17_2020-12-07-113957 Cam2,img057309.png,,,,,,,1080.8963605257018,818.2140524146513,355.59112683723447,810.7173574928067,722.9291780076211,821.9623998755736
labeled-data,PMA17_2020-12-07-113957 Cam2,img063605.png,,,,,,,1075.2738393343184,816.3398786841901,355.59112683723447,814.4657049537291,715.4324830857764,818.2140524146513
labeled-data,PMA17_2020-12-07-113957 Cam2,img064492.png,,,,,,,1080.8963605257018,820.0882261451125,344.3460844544676,814.4657049537291,715.4324830857764,814.4657049537291
labeled-data,PMA17_2020-12-07-113957 Cam2,img066957.png,,,,,318.1076522280114,718.8828447002101,1079.022186795241,812.5915312232678,353.7169531067733,820.0882261451125,724.8033517380824,820.0882261451125
labeled-data,PMA17_2020-12-07-113957 Cam2,img070956.png,432.4322497861418,555.8297301500895,,,323.7301734193948,713.2603235088266,1088.3930554475464,808.8431837623455,353.7169531067733,812.5915312232678,713.5583093553154,812.5915312232678
labeled-data,PMA17_2020-12-07-113957 Cam2,img077255.png,,,,,,,1082.770534256163,814.4657049537291,340.59773699354525,816.3398786841901,707.9357881639318,820.0882261451125
labeled-data,PMA17_2020-12-07-113957 Cam2,img082290.png,,,,,,,1080.8963605257018,810.7173574928067,346.22025818492864,816.3398786841901,711.6841356248541,808.8431837623455
labeled-data,PMA17_2020-12-07-113957 Cam2,img085279.png,679.8231822070146,572.6972937242399,462.4190294735204,463.99521735749295,,,1082.770534256163,805.0948363014232,351.84277937631214,810.7173574928067,728.5516991990045,820.0882261451125
labeled-data,PMA17_2020-12-07-113957 Cam2,img090480.png,1189.5984368924492,520.2204292713276,,,1069.651318142935,709.5119760479042,1073.3996656038576,816.3398786841901,340.59773699354525,823.8365736060348,717.3066568162377,818.2140524146513
labeled-data,PMA17_2020-12-07-113957 Cam2,img091999.png,,,,,1129.624877517692,688.8960650128315,1062.1546232210903,814.4657049537291,338.7235632630841,812.5915312232678,721.05500427716,818.2140524146514
